interval,label,video_path,video_num
1:54 - 1:57,1,../../hdd/Dataset/pig_anomaly/short_videos/14/14_38.mp4,14
3:6 - 3:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_62.mp4,14
28:21 - 28:24,1,../../hdd/Dataset/pig_anomaly/short_videos/14/14_567.mp4,14
8:0 - 8:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_160.mp4,14
20:42 - 20:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_414.mp4,14
0:42 - 0:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_14.mp4,14
8:57 - 9:0,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_179.mp4,14
9:30 - 9:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_190.mp4,14
2:57 - 3:0,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_59.mp4,14
23:51 - 23:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_477.mp4,14
1:6 - 1:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_22.mp4,14
14:21 - 14:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_287.mp4,14
15:42 - 15:45,2,../../hdd/Dataset/pig_anomaly/short_videos/14/14_314.mp4,14
8:27 - 8:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_169.mp4,14
11:48 - 11:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_236.mp4,14
17:36 - 17:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_352.mp4,14
15:3 - 15:6,1,../../hdd/Dataset/pig_anomaly/short_videos/14/14_301.mp4,14
25:15 - 25:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_505.mp4,14
4:0 - 4:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_80.mp4,14
0:12 - 0:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_4.mp4,14
24:27 - 24:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_489.mp4,14
17:39 - 17:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_353.mp4,14
11:27 - 11:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_229.mp4,14
1:45 - 1:48,1,../../hdd/Dataset/pig_anomaly/short_videos/14/14_35.mp4,14
28:39 - 28:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_573.mp4,14
18:24 - 18:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_368.mp4,14
21:21 - 21:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_427.mp4,14
7:36 - 7:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_152.mp4,14
3:15 - 3:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_65.mp4,14
7:24 - 7:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_148.mp4,14
4:3 - 4:6,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_81.mp4,14
7:30 - 7:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_150.mp4,14
2:3 - 2:6,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_41.mp4,14
2:36 - 2:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_52.mp4,14
6:57 - 7:0,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_139.mp4,14
25:45 - 25:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_515.mp4,14
14:33 - 14:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_291.mp4,14
23:33 - 23:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_471.mp4,14
24:39 - 24:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_493.mp4,14
10:48 - 10:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_216.mp4,14
11:42 - 11:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_234.mp4,14
2:45 - 2:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_55.mp4,14
6:21 - 6:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_127.mp4,14
11:54 - 11:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_238.mp4,14
9:54 - 9:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_198.mp4,14
14:51 - 14:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_297.mp4,14
3:0 - 3:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_60.mp4,14
4:39 - 4:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_93.mp4,14
5:6 - 5:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_102.mp4,14
17:15 - 17:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_345.mp4,14
3:48 - 3:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_76.mp4,14
7:21 - 7:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_147.mp4,14
12:45 - 12:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_255.mp4,14
10:0 - 10:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_200.mp4,14
27:51 - 27:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_557.mp4,14
1:21 - 1:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_27.mp4,14
8:45 - 8:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_175.mp4,14
26:36 - 26:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_532.mp4,14
23:24 - 23:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_468.mp4,14
12:57 - 13:0,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_259.mp4,14
0:18 - 0:21,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_6.mp4,14
14:36 - 14:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_292.mp4,14
7:39 - 7:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_153.mp4,14
4:45 - 4:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_95.mp4,14
15:12 - 15:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_304.mp4,14
0:36 - 0:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_12.mp4,14
12:6 - 12:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_242.mp4,14
28:48 - 28:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_576.mp4,14
23:9 - 23:12,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_463.mp4,14
0:45 - 0:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_15.mp4,14
8:21 - 8:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_167.mp4,14
13:18 - 13:21,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_266.mp4,14
23:15 - 23:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_465.mp4,14
11:39 - 11:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_233.mp4,14
27:48 - 27:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_556.mp4,14
0:0 - 0:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_0.mp4,14
23:48 - 23:51,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_476.mp4,14
21:0 - 21:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_420.mp4,14
24:15 - 24:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_485.mp4,14
3:18 - 3:21,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_66.mp4,14
25:54 - 25:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_518.mp4,14
14:39 - 14:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_293.mp4,14
25:36 - 25:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_512.mp4,14
26:0 - 26:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_520.mp4,14
8:33 - 8:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_171.mp4,14
24:57 - 25:0,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_499.mp4,14
23:30 - 23:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_470.mp4,14
29:54 - 29:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_598.mp4,14
25:33 - 25:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_511.mp4,14
14:45 - 14:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_295.mp4,14
29:9 - 29:12,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_583.mp4,14
3:39 - 3:42,1,../../hdd/Dataset/pig_anomaly/short_videos/14/14_73.mp4,14
29:24 - 29:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_588.mp4,14
6:12 - 6:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_124.mp4,14
10:27 - 10:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_209.mp4,14
18:12 - 18:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_364.mp4,14
2:21 - 2:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_47.mp4,14
2:33 - 2:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_51.mp4,14
5:24 - 5:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_108.mp4,14
22:0 - 22:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_440.mp4,14
25:6 - 25:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_502.mp4,14
28:45 - 28:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_575.mp4,14
19:12 - 19:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_384.mp4,14
29:39 - 29:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_593.mp4,14
14:30 - 14:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_290.mp4,14
5:54 - 5:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_118.mp4,14
17:21 - 17:24,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_347.mp4,14
20:0 - 20:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_400.mp4,14
19:54 - 19:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_398.mp4,14
5:51 - 5:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_117.mp4,14
19:27 - 19:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_389.mp4,14
2:27 - 2:30,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_49.mp4,14
14:24 - 14:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_288.mp4,14
9:33 - 9:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_191.mp4,14
15:15 - 15:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_305.mp4,14
6:42 - 6:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_134.mp4,14
5:15 - 5:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_105.mp4,14
16:36 - 16:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_332.mp4,14
12:12 - 12:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_244.mp4,14
13:39 - 13:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_273.mp4,14
4:42 - 4:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_94.mp4,14
15:51 - 15:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_317.mp4,14
15:6 - 15:9,2,../../hdd/Dataset/pig_anomaly/short_videos/14/14_302.mp4,14
17:0 - 17:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_340.mp4,14
6:54 - 6:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_138.mp4,14
3:24 - 3:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_68.mp4,14
7:45 - 7:48,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_155.mp4,14
23:0 - 23:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_460.mp4,14
6:24 - 6:27,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_128.mp4,14
14:9 - 14:12,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_283.mp4,14
16:39 - 16:42,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_333.mp4,14
7:54 - 7:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_158.mp4,14
18:33 - 18:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_371.mp4,14
10:30 - 10:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_210.mp4,14
13:54 - 13:57,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_278.mp4,14
26:15 - 26:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_525.mp4,14
27:36 - 27:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_552.mp4,14
5:33 - 5:36,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_111.mp4,14
21:6 - 21:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_422.mp4,14
28:0 - 28:3,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_560.mp4,14
13:6 - 13:9,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_262.mp4,14
22:15 - 22:18,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_445.mp4,14
6:30 - 6:33,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_130.mp4,14
28:51 - 28:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_577.mp4,14
28:12 - 28:15,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_564.mp4,14
19:36 - 19:39,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_392.mp4,14
14:42 - 14:45,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_294.mp4,14
24:51 - 24:54,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_497.mp4,14
16:18 - 16:21,0,../../hdd/Dataset/pig_anomaly/short_videos/14/14_326.mp4,14
5:27 - 5:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_109.mp4,15
8:45 - 8:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_175.mp4,15
0:57 - 1:0,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_19.mp4,15
27:39 - 27:42,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_553.mp4,15
12:30 - 12:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_250.mp4,15
15:12 - 15:15,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_304.mp4,15
14:57 - 15:0,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_299.mp4,15
25:6 - 25:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_502.mp4,15
29:18 - 29:21,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_586.mp4,15
25:36 - 25:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_512.mp4,15
28:3 - 28:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_561.mp4,15
2:45 - 2:48,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_55.mp4,15
17:6 - 17:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_342.mp4,15
24:9 - 24:12,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_483.mp4,15
8:21 - 8:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_167.mp4,15
4:36 - 4:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_92.mp4,15
28:6 - 28:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_562.mp4,15
25:57 - 26:0,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_519.mp4,15
22:9 - 22:12,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_443.mp4,15
15:0 - 15:3,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_300.mp4,15
4:30 - 4:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_90.mp4,15
23:42 - 23:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_474.mp4,15
20:9 - 20:12,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_403.mp4,15
5:6 - 5:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_102.mp4,15
24:0 - 24:3,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_480.mp4,15
8:9 - 8:12,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_163.mp4,15
24:33 - 24:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_491.mp4,15
7:30 - 7:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_150.mp4,15
7:33 - 7:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_151.mp4,15
19:9 - 19:12,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_383.mp4,15
16:27 - 16:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_329.mp4,15
29:6 - 29:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_582.mp4,15
10:45 - 10:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_215.mp4,15
27:48 - 27:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_556.mp4,15
11:39 - 11:42,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_233.mp4,15
7:15 - 7:18,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_145.mp4,15
1:42 - 1:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_34.mp4,15
19:27 - 19:30,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_389.mp4,15
29:42 - 29:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_594.mp4,15
16:12 - 16:15,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_324.mp4,15
18:27 - 18:30,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_369.mp4,15
26:9 - 26:12,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_523.mp4,15
6:21 - 6:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_127.mp4,15
21:3 - 21:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_421.mp4,15
14:0 - 14:3,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_280.mp4,15
18:51 - 18:54,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_377.mp4,15
23:33 - 23:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_471.mp4,15
0:6 - 0:9,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_2.mp4,15
28:18 - 28:21,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_566.mp4,15
26:3 - 26:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_521.mp4,15
21:15 - 21:18,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_425.mp4,15
28:27 - 28:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_569.mp4,15
0:48 - 0:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_16.mp4,15
23:27 - 23:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_469.mp4,15
3:6 - 3:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_62.mp4,15
9:24 - 9:27,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_188.mp4,15
18:33 - 18:36,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_371.mp4,15
14:6 - 14:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_282.mp4,15
26:42 - 26:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_534.mp4,15
8:48 - 8:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_176.mp4,15
28:30 - 28:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_570.mp4,15
23:36 - 23:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_472.mp4,15
7:45 - 7:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_155.mp4,15
6:18 - 6:21,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_126.mp4,15
3:24 - 3:27,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_68.mp4,15
17:42 - 17:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_354.mp4,15
19:48 - 19:51,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_396.mp4,15
22:36 - 22:39,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_452.mp4,15
19:6 - 19:9,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_382.mp4,15
8:51 - 8:54,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_177.mp4,15
28:54 - 28:57,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_578.mp4,15
5:36 - 5:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_112.mp4,15
18:3 - 18:6,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_361.mp4,15
3:39 - 3:42,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_73.mp4,15
14:27 - 14:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_289.mp4,15
29:51 - 29:54,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_597.mp4,15
22:21 - 22:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_447.mp4,15
20:30 - 20:33,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_410.mp4,15
6:48 - 6:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_136.mp4,15
24:36 - 24:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_492.mp4,15
10:54 - 10:57,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_218.mp4,15
12:18 - 12:21,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_246.mp4,15
17:48 - 17:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_356.mp4,15
24:45 - 24:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_495.mp4,15
0:45 - 0:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_15.mp4,15
5:15 - 5:18,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_105.mp4,15
9:27 - 9:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_189.mp4,15
24:15 - 24:18,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_485.mp4,15
29:33 - 29:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_591.mp4,15
26:45 - 26:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_535.mp4,15
2:33 - 2:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_51.mp4,15
6:36 - 6:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_132.mp4,15
14:9 - 14:12,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_283.mp4,15
19:15 - 19:18,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_385.mp4,15
25:42 - 25:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_514.mp4,15
10:27 - 10:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_209.mp4,15
24:48 - 24:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_496.mp4,15
19:0 - 19:3,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_380.mp4,15
27:54 - 27:57,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_558.mp4,15
9:45 - 9:48,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_195.mp4,15
20:27 - 20:30,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_409.mp4,15
23:57 - 24:0,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_479.mp4,15
18:9 - 18:12,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_363.mp4,15
6:3 - 6:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_121.mp4,15
14:39 - 14:42,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_293.mp4,15
26:30 - 26:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_530.mp4,15
4:24 - 4:27,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_88.mp4,15
5:3 - 5:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_101.mp4,15
21:30 - 21:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_430.mp4,15
13:21 - 13:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_267.mp4,15
0:24 - 0:27,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_8.mp4,15
16:48 - 16:51,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_336.mp4,15
27:18 - 27:21,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_546.mp4,15
13:39 - 13:42,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_273.mp4,15
13:51 - 13:54,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_277.mp4,15
12:12 - 12:15,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_244.mp4,15
11:30 - 11:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_230.mp4,15
17:3 - 17:6,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_341.mp4,15
21:36 - 21:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_432.mp4,15
22:30 - 22:33,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_450.mp4,15
20:21 - 20:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_407.mp4,15
8:30 - 8:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_170.mp4,15
13:42 - 13:45,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_274.mp4,15
0:3 - 0:6,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_1.mp4,15
19:45 - 19:48,1,../../hdd/Dataset/pig_anomaly/short_videos/15/15_395.mp4,15
13:15 - 13:18,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_265.mp4,15
14:21 - 14:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_287.mp4,15
4:21 - 4:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_87.mp4,15
11:21 - 11:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_227.mp4,15
15:30 - 15:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_310.mp4,15
16:30 - 16:33,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_330.mp4,15
12:57 - 13:0,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_259.mp4,15
15:36 - 15:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_312.mp4,15
23:21 - 23:24,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_467.mp4,15
12:24 - 12:27,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_248.mp4,15
8:36 - 8:39,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_172.mp4,15
21:0 - 21:3,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_420.mp4,15
10:0 - 10:3,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_200.mp4,15
23:12 - 23:15,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_464.mp4,15
20:18 - 20:21,2,../../hdd/Dataset/pig_anomaly/short_videos/15/15_406.mp4,15
16:33 - 16:36,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_331.mp4,15
9:6 - 9:9,0,../../hdd/Dataset/pig_anomaly/short_videos/15/15_182.mp4,15
