,interval,label,video_path,video_num
4005,0:24 - 0:27,0,../data/short_videos/9/9_8.mp4,9
4006,4:21 - 4:24,1,../data/short_videos/9/9_87.mp4,9
4007,27:0 - 27:3,0,../data/short_videos/9/9_540.mp4,9
4008,27:30 - 27:33,2,../data/short_videos/9/9_550.mp4,9
4009,6:45 - 6:48,0,../data/short_videos/9/9_135.mp4,9
4010,21:18 - 21:21,0,../data/short_videos/9/9_426.mp4,9
4011,27:54 - 27:57,2,../data/short_videos/9/9_558.mp4,9
4012,13:24 - 13:27,0,../data/short_videos/9/9_268.mp4,9
4013,27:51 - 27:54,0,../data/short_videos/9/9_557.mp4,9
4014,11:12 - 11:15,0,../data/short_videos/9/9_224.mp4,9
4015,25:15 - 25:18,0,../data/short_videos/9/9_505.mp4,9
4016,26:39 - 26:42,0,../data/short_videos/9/9_533.mp4,9
4017,25:51 - 25:54,0,../data/short_videos/9/9_517.mp4,9
4018,12:12 - 12:15,0,../data/short_videos/9/9_244.mp4,9
4019,26:54 - 26:57,0,../data/short_videos/9/9_538.mp4,9
4020,12:24 - 12:27,0,../data/short_videos/9/9_248.mp4,9
4021,24:51 - 24:54,0,../data/short_videos/9/9_497.mp4,9
4022,24:36 - 24:39,0,../data/short_videos/9/9_492.mp4,9
4023,3:33 - 3:36,0,../data/short_videos/9/9_71.mp4,9
4024,5:24 - 5:27,0,../data/short_videos/9/9_108.mp4,9
4025,14:33 - 14:36,0,../data/short_videos/9/9_291.mp4,9
4026,20:3 - 20:6,0,../data/short_videos/9/9_401.mp4,9
4027,7:30 - 7:33,1,../data/short_videos/9/9_150.mp4,9
4028,11:42 - 11:45,0,../data/short_videos/9/9_234.mp4,9
4029,16:9 - 16:12,0,../data/short_videos/9/9_323.mp4,9
4030,5:3 - 5:6,0,../data/short_videos/9/9_101.mp4,9
4031,3:24 - 3:27,0,../data/short_videos/9/9_68.mp4,9
4032,15:48 - 15:51,0,../data/short_videos/9/9_316.mp4,9
4033,0:15 - 0:18,0,../data/short_videos/9/9_5.mp4,9
4034,4:36 - 4:39,0,../data/short_videos/9/9_92.mp4,9
4035,21:12 - 21:15,0,../data/short_videos/9/9_424.mp4,9
4036,22:15 - 22:18,0,../data/short_videos/9/9_445.mp4,9
4037,16:36 - 16:39,0,../data/short_videos/9/9_332.mp4,9
4038,10:6 - 10:9,0,../data/short_videos/9/9_202.mp4,9
4039,9:18 - 9:21,0,../data/short_videos/9/9_186.mp4,9
4040,24:39 - 24:42,0,../data/short_videos/9/9_493.mp4,9
4041,21:24 - 21:27,0,../data/short_videos/9/9_428.mp4,9
4042,9:39 - 9:42,0,../data/short_videos/9/9_193.mp4,9
4043,10:18 - 10:21,0,../data/short_videos/9/9_206.mp4,9
4044,13:48 - 13:51,1,../data/short_videos/9/9_276.mp4,9
4045,9:3 - 9:6,0,../data/short_videos/9/9_181.mp4,9
4046,15:12 - 15:15,0,../data/short_videos/9/9_304.mp4,9
4047,19:24 - 19:27,1,../data/short_videos/9/9_388.mp4,9
4048,15:0 - 15:3,0,../data/short_videos/9/9_300.mp4,9
4049,8:0 - 8:3,0,../data/short_videos/9/9_160.mp4,9
4050,9:48 - 9:51,0,../data/short_videos/9/9_196.mp4,9
4051,17:27 - 17:30,1,../data/short_videos/9/9_349.mp4,9
4052,3:0 - 3:3,0,../data/short_videos/9/9_60.mp4,9
4053,10:15 - 10:18,0,../data/short_videos/9/9_205.mp4,9
4054,8:45 - 8:48,0,../data/short_videos/9/9_175.mp4,9
4055,23:42 - 23:45,0,../data/short_videos/9/9_474.mp4,9
4056,15:21 - 15:24,0,../data/short_videos/9/9_307.mp4,9
4057,7:48 - 7:51,0,../data/short_videos/9/9_156.mp4,9
4058,9:54 - 9:57,0,../data/short_videos/9/9_198.mp4,9
4059,21:6 - 21:9,0,../data/short_videos/9/9_422.mp4,9
4060,0:42 - 0:45,0,../data/short_videos/9/9_14.mp4,9
4061,18:48 - 18:51,0,../data/short_videos/9/9_376.mp4,9
4062,18:0 - 18:3,0,../data/short_videos/9/9_360.mp4,9
4063,20:42 - 20:45,0,../data/short_videos/9/9_414.mp4,9
4064,7:21 - 7:24,0,../data/short_videos/9/9_147.mp4,9
4065,24:15 - 24:18,0,../data/short_videos/9/9_485.mp4,9
4066,28:39 - 28:42,0,../data/short_videos/9/9_573.mp4,9
4067,23:54 - 23:57,0,../data/short_videos/9/9_478.mp4,9
4068,21:30 - 21:33,0,../data/short_videos/9/9_430.mp4,9
4069,7:0 - 7:3,0,../data/short_videos/9/9_140.mp4,9
4070,14:12 - 14:15,0,../data/short_videos/9/9_284.mp4,9
4071,26:15 - 26:18,1,../data/short_videos/9/9_525.mp4,9
4072,6:54 - 6:57,0,../data/short_videos/9/9_138.mp4,9
4073,3:6 - 3:9,0,../data/short_videos/9/9_62.mp4,9
4074,12:42 - 12:45,0,../data/short_videos/9/9_254.mp4,9
4075,10:42 - 10:45,0,../data/short_videos/9/9_214.mp4,9
4076,22:36 - 22:39,0,../data/short_videos/9/9_452.mp4,9
4077,20:54 - 20:57,0,../data/short_videos/9/9_418.mp4,9
4078,29:21 - 29:24,0,../data/short_videos/9/9_587.mp4,9
4079,5:6 - 5:9,2,../data/short_videos/9/9_102.mp4,9
4080,20:6 - 20:9,0,../data/short_videos/9/9_402.mp4,9
4081,24:9 - 24:12,0,../data/short_videos/9/9_483.mp4,9
4082,1:21 - 1:24,0,../data/short_videos/9/9_27.mp4,9
4083,23:48 - 23:51,0,../data/short_videos/9/9_476.mp4,9
4084,22:51 - 22:54,0,../data/short_videos/9/9_457.mp4,9
4085,26:18 - 26:21,1,../data/short_videos/9/9_526.mp4,9
4086,0:30 - 0:33,0,../data/short_videos/9/9_10.mp4,9
4087,11:48 - 11:51,0,../data/short_videos/9/9_236.mp4,9
4088,4:42 - 4:45,1,../data/short_videos/9/9_94.mp4,9
4089,17:39 - 17:42,0,../data/short_videos/9/9_353.mp4,9
4090,8:18 - 8:21,0,../data/short_videos/9/9_166.mp4,9
4091,17:33 - 17:36,1,../data/short_videos/9/9_351.mp4,9
4092,4:39 - 4:42,0,../data/short_videos/9/9_93.mp4,9
4093,21:15 - 21:18,0,../data/short_videos/9/9_425.mp4,9
4094,24:6 - 24:9,0,../data/short_videos/9/9_482.mp4,9
4095,27:9 - 27:12,0,../data/short_videos/9/9_543.mp4,9
4096,22:54 - 22:57,0,../data/short_videos/9/9_458.mp4,9
4097,25:6 - 25:9,0,../data/short_videos/9/9_502.mp4,9
4098,25:36 - 25:39,0,../data/short_videos/9/9_512.mp4,9
4099,0:45 - 0:48,0,../data/short_videos/9/9_15.mp4,9
4100,14:57 - 15:0,0,../data/short_videos/9/9_299.mp4,9
4101,1:57 - 2:0,0,../data/short_videos/9/9_39.mp4,9
4102,22:18 - 22:21,0,../data/short_videos/9/9_446.mp4,9
4103,26:0 - 26:3,0,../data/short_videos/9/9_520.mp4,9
4104,16:51 - 16:54,0,../data/short_videos/9/9_337.mp4,9
4105,14:42 - 14:45,0,../data/short_videos/9/9_294.mp4,9
4106,1:6 - 1:9,1,../data/short_videos/9/9_22.mp4,9
4107,21:57 - 22:0,0,../data/short_videos/9/9_439.mp4,9
4108,5:33 - 5:36,0,../data/short_videos/9/9_111.mp4,9
4109,17:42 - 17:45,0,../data/short_videos/9/9_354.mp4,9
4110,19:48 - 19:51,2,../data/short_videos/9/9_396.mp4,9
4111,24:30 - 24:33,0,../data/short_videos/9/9_490.mp4,9
4112,13:30 - 13:33,0,../data/short_videos/9/9_270.mp4,9
4113,16:12 - 16:15,0,../data/short_videos/9/9_324.mp4,9
4114,25:57 - 26:0,0,../data/short_videos/9/9_519.mp4,9
4115,18:45 - 18:48,0,../data/short_videos/9/9_375.mp4,9
4116,5:27 - 5:30,0,../data/short_videos/9/9_109.mp4,9
4117,28:36 - 28:39,0,../data/short_videos/9/9_572.mp4,9
4118,13:39 - 13:42,0,../data/short_videos/9/9_273.mp4,9
4119,21:0 - 21:3,0,../data/short_videos/9/9_420.mp4,9
4120,11:0 - 11:3,0,../data/short_videos/9/9_220.mp4,9
4121,28:51 - 28:54,0,../data/short_videos/9/9_577.mp4,9
4122,28:18 - 28:21,0,../data/short_videos/9/9_566.mp4,9
4123,4:9 - 4:12,0,../data/short_videos/9/9_83.mp4,9
4124,11:3 - 11:6,0,../data/short_videos/9/9_221.mp4,9
4125,12:39 - 12:42,0,../data/short_videos/9/9_253.mp4,9
4126,6:48 - 6:51,0,../data/short_videos/9/9_136.mp4,9
4127,24:12 - 24:15,0,../data/short_videos/9/9_484.mp4,9
4128,23:0 - 23:3,0,../data/short_videos/9/9_460.mp4,9
4129,8:15 - 8:18,0,../data/short_videos/9/9_165.mp4,9
4130,28:9 - 28:12,0,../data/short_videos/9/9_563.mp4,9
4131,2:33 - 2:36,0,../data/short_videos/9/9_51.mp4,9
4132,28:54 - 28:57,0,../data/short_videos/9/9_578.mp4,9
4133,17:57 - 18:0,0,../data/short_videos/9/9_359.mp4,9
4134,0:39 - 0:42,0,../data/short_videos/9/9_13.mp4,9
4135,19:6 - 19:9,0,../data/short_videos/9/9_382.mp4,9
4136,20:21 - 20:24,0,../data/short_videos/9/9_407.mp4,9
4137,15:45 - 15:48,0,../data/short_videos/9/9_315.mp4,9
4138,7:36 - 7:39,0,../data/short_videos/9/9_152.mp4,9
4139,17:18 - 17:21,1,../data/short_videos/9/9_346.mp4,9
4140,14:30 - 14:33,2,../data/short_videos/9/9_290.mp4,9
4141,13:9 - 13:12,0,../data/short_videos/9/9_263.mp4,9
4142,5:36 - 5:39,0,../data/short_videos/9/9_112.mp4,9
4143,17:15 - 17:18,2,../data/short_videos/9/9_345.mp4,9
4144,20:27 - 20:30,0,../data/short_videos/9/9_409.mp4,9
4145,21:48 - 21:51,0,../data/short_videos/9/9_436.mp4,9
4146,27:39 - 27:42,0,../data/short_videos/9/9_553.mp4,9
4147,10:54 - 10:57,0,../data/short_videos/9/9_218.mp4,9
4148,26:9 - 26:12,0,../data/short_videos/9/9_523.mp4,9
4149,19:0 - 19:3,1,../data/short_videos/9/9_380.mp4,9
4150,29:27 - 29:30,1,../data/short_videos/9/9_589.mp4,9
4151,22:30 - 22:33,0,../data/short_videos/9/9_450.mp4,9
4152,13:51 - 13:54,1,../data/short_videos/9/9_277.mp4,9
4153,4:6 - 4:9,0,../data/short_videos/9/9_82.mp4,9
4154,19:57 - 20:0,0,../data/short_videos/9/9_399.mp4,9
4155,23:39 - 23:42,0,../data/short_videos/9/9_473.mp4,9
4156,27:42 - 27:45,0,../data/short_videos/9/9_554.mp4,9
4157,7:33 - 7:36,1,../data/short_videos/9/9_151.mp4,9
4158,24:45 - 24:48,0,../data/short_videos/9/9_495.mp4,9
4159,1:15 - 1:18,1,../data/short_videos/9/9_25.mp4,9
4160,5:15 - 5:18,0,../data/short_videos/9/9_105.mp4,9
4161,29:48 - 29:51,0,../data/short_videos/9/9_596.mp4,9
4162,11:24 - 11:27,0,../data/short_videos/9/9_228.mp4,9
4163,29:36 - 29:39,1,../data/short_videos/9/9_592.mp4,9
4164,20:30 - 20:33,0,../data/short_videos/9/9_410.mp4,9
4165,10:57 - 11:0,0,../data/short_videos/9/9_219.mp4,9
4166,14:6 - 14:9,0,../data/short_videos/9/9_282.mp4,9
4167,15:57 - 16:0,0,../data/short_videos/9/9_319.mp4,9
4168,2:15 - 2:18,0,../data/short_videos/9/9_45.mp4,9
4169,4:24 - 4:27,0,../data/short_videos/9/9_88.mp4,9
4170,8:24 - 8:27,0,../data/short_videos/9/9_168.mp4,9
4171,10:3 - 10:6,0,../data/short_videos/9/9_201.mp4,9
4172,22:48 - 22:51,0,../data/short_videos/9/9_456.mp4,9
4173,29:33 - 29:36,1,../data/short_videos/9/9_591.mp4,9
4174,2:27 - 2:30,0,../data/short_videos/9/9_49.mp4,9
4175,12:48 - 12:51,0,../data/short_videos/9/9_256.mp4,9
4176,8:42 - 8:45,0,../data/short_videos/9/9_174.mp4,9
4177,28:24 - 28:27,0,../data/short_videos/9/9_568.mp4,9
4178,4:57 - 5:0,0,../data/short_videos/9/9_99.mp4,9
4179,13:33 - 13:36,0,../data/short_videos/9/9_271.mp4,9
4180,29:30 - 29:33,1,../data/short_videos/9/9_590.mp4,9
4181,8:6 - 8:9,0,../data/short_videos/9/9_162.mp4,9
4182,29:0 - 29:3,0,../data/short_videos/9/9_580.mp4,9
4183,7:15 - 7:18,0,../data/short_videos/9/9_145.mp4,9
4184,23:18 - 23:21,0,../data/short_videos/9/9_466.mp4,9
4185,14:3 - 14:6,0,../data/short_videos/9/9_281.mp4,9
4186,0:12 - 0:15,0,../data/short_videos/9/9_4.mp4,9
4187,10:45 - 10:48,0,../data/short_videos/9/9_215.mp4,9
4188,27:27 - 27:30,2,../data/short_videos/9/9_549.mp4,9
4189,13:54 - 13:57,1,../data/short_videos/9/9_278.mp4,9
4190,0:54 - 0:57,0,../data/short_videos/9/9_18.mp4,9
4191,15:42 - 15:45,0,../data/short_videos/9/9_314.mp4,9
4192,11:21 - 11:24,0,../data/short_videos/9/9_227.mp4,9
4193,17:30 - 17:33,1,../data/short_videos/9/9_350.mp4,9
4194,23:24 - 23:27,0,../data/short_videos/9/9_468.mp4,9
4195,2:0 - 2:3,0,../data/short_videos/9/9_40.mp4,9
4196,15:18 - 15:21,0,../data/short_videos/9/9_306.mp4,9
4197,10:33 - 10:36,0,../data/short_videos/9/9_211.mp4,9
4198,6:42 - 6:45,0,../data/short_videos/9/9_134.mp4,9
4199,15:30 - 15:33,0,../data/short_videos/9/9_310.mp4,9
4200,2:24 - 2:27,0,../data/short_videos/9/9_48.mp4,9
4201,28:21 - 28:24,2,../data/short_videos/9/9_567.mp4,9
4202,4:15 - 4:18,0,../data/short_videos/9/9_85.mp4,9
4203,9:33 - 9:36,0,../data/short_videos/9/9_191.mp4,9
4204,7:39 - 7:42,1,../data/short_videos/9/9_153.mp4,9
4205,22:57 - 23:0,0,../data/short_videos/9/9_459.mp4,9
4206,22:24 - 22:27,0,../data/short_videos/9/9_448.mp4,9
4207,26:24 - 26:27,0,../data/short_videos/9/9_528.mp4,9
4208,11:27 - 11:30,0,../data/short_videos/9/9_229.mp4,9
4209,5:21 - 5:24,0,../data/short_videos/9/9_107.mp4,9
4210,9:30 - 9:33,0,../data/short_videos/9/9_190.mp4,9
4211,9:6 - 9:9,0,../data/short_videos/9/9_182.mp4,9
4212,29:6 - 29:9,0,../data/short_videos/9/9_582.mp4,9
4213,12:6 - 12:9,0,../data/short_videos/9/9_242.mp4,9
4214,26:30 - 26:33,0,../data/short_videos/9/9_530.mp4,9
4215,5:54 - 5:57,2,../data/short_videos/9/9_118.mp4,9
4216,13:21 - 13:24,0,../data/short_videos/9/9_267.mp4,9
4217,16:24 - 16:27,0,../data/short_videos/9/9_328.mp4,9
4218,0:18 - 0:21,0,../data/short_videos/9/9_6.mp4,9
4219,1:54 - 1:57,0,../data/short_videos/9/9_38.mp4,9
4220,2:30 - 2:33,0,../data/short_videos/9/9_50.mp4,9
4221,27:57 - 28:0,0,../data/short_videos/9/9_559.mp4,9
4222,9:45 - 9:48,0,../data/short_videos/9/9_195.mp4,9
4223,23:21 - 23:24,0,../data/short_videos/9/9_467.mp4,9
4224,23:3 - 23:6,0,../data/short_videos/9/9_461.mp4,9
4225,21:33 - 21:36,0,../data/short_videos/9/9_431.mp4,9
4226,9:36 - 9:39,0,../data/short_videos/9/9_192.mp4,9
4227,18:27 - 18:30,0,../data/short_videos/9/9_369.mp4,9
4228,4:3 - 4:6,0,../data/short_videos/9/9_81.mp4,9
4229,10:51 - 10:54,0,../data/short_videos/9/9_217.mp4,9
4230,23:15 - 23:18,0,../data/short_videos/9/9_465.mp4,9
4231,14:18 - 14:21,0,../data/short_videos/9/9_286.mp4,9
4232,0:3 - 0:6,0,../data/short_videos/9/9_1.mp4,9
4233,12:30 - 12:33,0,../data/short_videos/9/9_250.mp4,9
4234,12:51 - 12:54,0,../data/short_videos/9/9_257.mp4,9
4235,3:27 - 3:30,0,../data/short_videos/9/9_69.mp4,9
4236,22:21 - 22:24,0,../data/short_videos/9/9_447.mp4,9
4237,16:30 - 16:33,0,../data/short_videos/9/9_330.mp4,9
4238,7:3 - 7:6,0,../data/short_videos/9/9_141.mp4,9
4239,26:45 - 26:48,0,../data/short_videos/9/9_535.mp4,9
4240,29:18 - 29:21,0,../data/short_videos/9/9_586.mp4,9
4241,12:36 - 12:39,0,../data/short_videos/9/9_252.mp4,9
4242,0:51 - 0:54,0,../data/short_videos/9/9_17.mp4,9
4243,5:51 - 5:54,0,../data/short_videos/9/9_117.mp4,9
4244,21:42 - 21:45,0,../data/short_videos/9/9_434.mp4,9
4245,18:39 - 18:42,1,../data/short_videos/9/9_373.mp4,9
4246,15:9 - 15:12,0,../data/short_videos/9/9_303.mp4,9
4247,17:36 - 17:39,0,../data/short_videos/9/9_352.mp4,9
4248,5:57 - 6:0,2,../data/short_videos/9/9_119.mp4,9
4249,9:51 - 9:54,0,../data/short_videos/9/9_197.mp4,9
4250,6:21 - 6:24,0,../data/short_videos/9/9_127.mp4,9
4251,10:24 - 10:27,0,../data/short_videos/9/9_208.mp4,9
4252,19:45 - 19:48,0,../data/short_videos/9/9_395.mp4,9
4253,26:12 - 26:15,0,../data/short_videos/9/9_524.mp4,9
4254,8:12 - 8:15,0,../data/short_videos/9/9_164.mp4,9
4255,28:6 - 28:9,0,../data/short_videos/9/9_562.mp4,9
4256,8:54 - 8:57,0,../data/short_videos/9/9_178.mp4,9
4257,26:36 - 26:39,0,../data/short_videos/9/9_532.mp4,9
4258,17:3 - 17:6,0,../data/short_videos/9/9_341.mp4,9
4259,12:27 - 12:30,0,../data/short_videos/9/9_249.mp4,9
4260,29:15 - 29:18,0,../data/short_videos/9/9_585.mp4,9
4261,1:30 - 1:33,0,../data/short_videos/9/9_30.mp4,9
4262,25:48 - 25:51,0,../data/short_videos/9/9_516.mp4,9
4263,27:48 - 27:51,0,../data/short_videos/9/9_556.mp4,9
4264,8:27 - 8:30,0,../data/short_videos/9/9_169.mp4,9
4265,24:24 - 24:27,0,../data/short_videos/9/9_488.mp4,9
4266,3:15 - 3:18,0,../data/short_videos/9/9_65.mp4,9
4267,11:30 - 11:33,0,../data/short_videos/9/9_230.mp4,9
4268,12:21 - 12:24,0,../data/short_videos/9/9_247.mp4,9
4269,19:39 - 19:42,0,../data/short_videos/9/9_393.mp4,9
4270,28:27 - 28:30,0,../data/short_videos/9/9_569.mp4,9
4271,21:45 - 21:48,1,../data/short_videos/9/9_435.mp4,9
4272,19:9 - 19:12,0,../data/short_videos/9/9_383.mp4,9
4273,13:15 - 13:18,0,../data/short_videos/9/9_265.mp4,9
4274,5:42 - 5:45,0,../data/short_videos/9/9_114.mp4,9
4275,11:6 - 11:9,0,../data/short_videos/9/9_222.mp4,9
4276,17:12 - 17:15,2,../data/short_videos/9/9_344.mp4,9
4277,26:3 - 26:6,0,../data/short_videos/9/9_521.mp4,9
4278,13:45 - 13:48,1,../data/short_videos/9/9_275.mp4,9
4279,2:9 - 2:12,0,../data/short_videos/9/9_43.mp4,9
4280,0:21 - 0:24,0,../data/short_videos/9/9_7.mp4,9
4281,19:51 - 19:54,0,../data/short_videos/9/9_397.mp4,9
4282,18:42 - 18:45,0,../data/short_videos/9/9_374.mp4,9
4283,20:48 - 20:51,0,../data/short_videos/9/9_416.mp4,9
4284,4:33 - 4:36,0,../data/short_videos/9/9_91.mp4,9
4285,6:9 - 6:12,0,../data/short_videos/9/9_123.mp4,9
4286,27:45 - 27:48,0,../data/short_videos/9/9_555.mp4,9
4287,4:0 - 4:3,0,../data/short_videos/9/9_80.mp4,9
4288,19:18 - 19:21,1,../data/short_videos/9/9_386.mp4,9
4289,2:36 - 2:39,0,../data/short_videos/9/9_52.mp4,9
4290,8:33 - 8:36,0,../data/short_videos/9/9_171.mp4,9
4291,6:6 - 6:9,0,../data/short_videos/9/9_122.mp4,9
4292,7:51 - 7:54,0,../data/short_videos/9/9_157.mp4,9
4293,26:51 - 26:54,0,../data/short_videos/9/9_537.mp4,9
4294,14:45 - 14:48,0,../data/short_videos/9/9_295.mp4,9
4295,28:33 - 28:36,0,../data/short_videos/9/9_571.mp4,9
4296,8:9 - 8:12,0,../data/short_videos/9/9_163.mp4,9
4297,12:57 - 13:0,0,../data/short_videos/9/9_259.mp4,9
4298,6:51 - 6:54,0,../data/short_videos/9/9_137.mp4,9
4299,25:30 - 25:33,0,../data/short_videos/9/9_510.mp4,9
4300,12:3 - 12:6,0,../data/short_videos/9/9_241.mp4,9
4301,10:27 - 10:30,0,../data/short_videos/9/9_209.mp4,9
4302,20:36 - 20:39,0,../data/short_videos/9/9_412.mp4,9
4303,18:36 - 18:39,1,../data/short_videos/9/9_372.mp4,9
4304,14:24 - 14:27,0,../data/short_videos/9/9_288.mp4,9
4305,7:42 - 7:45,0,../data/short_videos/9/9_154.mp4,9
4306,4:18 - 4:21,0,../data/short_videos/9/9_86.mp4,9
4307,1:45 - 1:48,0,../data/short_videos/9/9_35.mp4,9
4308,0:33 - 0:36,0,../data/short_videos/9/9_11.mp4,9
4309,8:57 - 9:0,0,../data/short_videos/9/9_179.mp4,9
4310,16:21 - 16:24,0,../data/short_videos/9/9_327.mp4,9
4311,16:0 - 16:3,0,../data/short_videos/9/9_320.mp4,9
4312,16:54 - 16:57,0,../data/short_videos/9/9_338.mp4,9
4313,5:12 - 5:15,2,../data/short_videos/9/9_104.mp4,9
4314,29:42 - 29:45,0,../data/short_videos/9/9_594.mp4,9
4315,28:24 - 28:27,0,../data/short_videos/10/10_568.mp4,10
4316,13:6 - 13:9,2,../data/short_videos/10/10_262.mp4,10
4317,26:12 - 26:15,1,../data/short_videos/10/10_524.mp4,10
4318,27:30 - 27:33,1,../data/short_videos/10/10_550.mp4,10
4319,22:57 - 23:0,0,../data/short_videos/10/10_459.mp4,10
4320,23:48 - 23:51,1,../data/short_videos/10/10_476.mp4,10
4321,9:24 - 9:27,0,../data/short_videos/10/10_188.mp4,10
4322,0:48 - 0:51,0,../data/short_videos/10/10_16.mp4,10
4323,22:21 - 22:24,0,../data/short_videos/10/10_447.mp4,10
4324,27:3 - 27:6,0,../data/short_videos/10/10_541.mp4,10
4325,8:24 - 8:27,0,../data/short_videos/10/10_168.mp4,10
4326,22:6 - 22:9,0,../data/short_videos/10/10_442.mp4,10
4327,6:24 - 6:27,0,../data/short_videos/10/10_128.mp4,10
4328,7:33 - 7:36,0,../data/short_videos/10/10_151.mp4,10
4329,25:45 - 25:48,1,../data/short_videos/10/10_515.mp4,10
4330,5:18 - 5:21,0,../data/short_videos/10/10_106.mp4,10
4331,25:33 - 25:36,1,../data/short_videos/10/10_511.mp4,10
4332,6:12 - 6:15,0,../data/short_videos/10/10_124.mp4,10
4333,10:24 - 10:27,0,../data/short_videos/10/10_208.mp4,10
4334,28:15 - 28:18,0,../data/short_videos/10/10_565.mp4,10
4335,4:12 - 4:15,0,../data/short_videos/10/10_84.mp4,10
4336,10:45 - 10:48,0,../data/short_videos/10/10_215.mp4,10
4337,5:30 - 5:33,0,../data/short_videos/10/10_110.mp4,10
4338,25:21 - 25:24,1,../data/short_videos/10/10_507.mp4,10
4339,14:21 - 14:24,0,../data/short_videos/10/10_287.mp4,10
4340,12:33 - 12:36,0,../data/short_videos/10/10_251.mp4,10
4341,7:6 - 7:9,0,../data/short_videos/10/10_142.mp4,10
4342,3:42 - 3:45,0,../data/short_videos/10/10_74.mp4,10
4343,18:33 - 18:36,0,../data/short_videos/10/10_371.mp4,10
4344,0:51 - 0:54,0,../data/short_videos/10/10_17.mp4,10
4345,5:12 - 5:15,0,../data/short_videos/10/10_104.mp4,10
4346,25:0 - 25:3,1,../data/short_videos/10/10_500.mp4,10
4347,24:45 - 24:48,1,../data/short_videos/10/10_495.mp4,10
4348,16:36 - 16:39,0,../data/short_videos/10/10_332.mp4,10
4349,2:45 - 2:48,0,../data/short_videos/10/10_55.mp4,10
4350,18:24 - 18:27,0,../data/short_videos/10/10_368.mp4,10
4351,26:24 - 26:27,0,../data/short_videos/10/10_528.mp4,10
4352,4:36 - 4:39,0,../data/short_videos/10/10_92.mp4,10
4353,24:27 - 24:30,1,../data/short_videos/10/10_489.mp4,10
4354,14:42 - 14:45,2,../data/short_videos/10/10_294.mp4,10
4355,21:15 - 21:18,1,../data/short_videos/10/10_425.mp4,10
4356,16:24 - 16:27,0,../data/short_videos/10/10_328.mp4,10
4357,24:54 - 24:57,1,../data/short_videos/10/10_498.mp4,10
4358,17:18 - 17:21,0,../data/short_videos/10/10_346.mp4,10
4359,2:30 - 2:33,0,../data/short_videos/10/10_50.mp4,10
4360,4:0 - 4:3,0,../data/short_videos/10/10_80.mp4,10
4361,28:18 - 28:21,0,../data/short_videos/10/10_566.mp4,10
4362,5:6 - 5:9,0,../data/short_videos/10/10_102.mp4,10
4363,20:21 - 20:24,0,../data/short_videos/10/10_407.mp4,10
4364,4:48 - 4:51,0,../data/short_videos/10/10_96.mp4,10
4365,23:18 - 23:21,1,../data/short_videos/10/10_466.mp4,10
4366,9:54 - 9:57,0,../data/short_videos/10/10_198.mp4,10
4367,23:0 - 23:3,1,../data/short_videos/10/10_460.mp4,10
4368,18:21 - 18:24,0,../data/short_videos/10/10_367.mp4,10
4369,9:9 - 9:12,0,../data/short_videos/10/10_183.mp4,10
4370,18:51 - 18:54,0,../data/short_videos/10/10_377.mp4,10
4371,22:42 - 22:45,0,../data/short_videos/10/10_454.mp4,10
4372,12:27 - 12:30,0,../data/short_videos/10/10_249.mp4,10
4373,25:54 - 25:57,2,../data/short_videos/10/10_518.mp4,10
4374,27:12 - 27:15,0,../data/short_videos/10/10_544.mp4,10
4375,7:54 - 7:57,0,../data/short_videos/10/10_158.mp4,10
4376,6:9 - 6:12,0,../data/short_videos/10/10_123.mp4,10
4377,21:48 - 21:51,1,../data/short_videos/10/10_436.mp4,10
4378,1:45 - 1:48,0,../data/short_videos/10/10_35.mp4,10
4379,3:15 - 3:18,0,../data/short_videos/10/10_65.mp4,10
4380,26:51 - 26:54,0,../data/short_videos/10/10_537.mp4,10
4381,21:12 - 21:15,0,../data/short_videos/10/10_424.mp4,10
4382,12:51 - 12:54,0,../data/short_videos/10/10_257.mp4,10
4383,21:33 - 21:36,0,../data/short_videos/10/10_431.mp4,10
4384,6:0 - 6:3,0,../data/short_videos/10/10_120.mp4,10
4385,23:57 - 24:0,0,../data/short_videos/10/10_479.mp4,10
4386,2:48 - 2:51,0,../data/short_videos/10/10_56.mp4,10
4387,13:36 - 13:39,0,../data/short_videos/10/10_272.mp4,10
4388,2:33 - 2:36,0,../data/short_videos/10/10_51.mp4,10
4389,28:36 - 28:39,0,../data/short_videos/10/10_572.mp4,10
4390,11:12 - 11:15,0,../data/short_videos/10/10_224.mp4,10
4391,17:21 - 17:24,0,../data/short_videos/10/10_347.mp4,10
4392,14:24 - 14:27,0,../data/short_videos/10/10_288.mp4,10
4393,3:12 - 3:15,0,../data/short_videos/10/10_64.mp4,10
4394,16:48 - 16:51,0,../data/short_videos/10/10_336.mp4,10
4395,13:57 - 14:0,0,../data/short_videos/10/10_279.mp4,10
4396,29:45 - 29:48,0,../data/short_videos/10/10_595.mp4,10
4397,0:12 - 0:15,0,../data/short_videos/10/10_4.mp4,10
4398,18:15 - 18:18,0,../data/short_videos/10/10_365.mp4,10
4399,29:24 - 29:27,0,../data/short_videos/10/10_588.mp4,10
4400,24:0 - 24:3,0,../data/short_videos/10/10_480.mp4,10
4401,13:51 - 13:54,0,../data/short_videos/10/10_277.mp4,10
4402,16:39 - 16:42,0,../data/short_videos/10/10_333.mp4,10
4403,28:54 - 28:57,0,../data/short_videos/10/10_578.mp4,10
